,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Birth,Birth
Rk,Player,Yrs,From,To,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,Date,City
175,Sherwin Raiken\raikesh01,1,1953,1953,6,63,3,21,,,3,8,,8,6,,,,10,9,0.143,,0.375,10.5,1.5,1.3,1,Oct 29 1928,Philadelphia
176,Cam Reddish\reddica01,1,2020,2020,58,1551,213,554,83,250,101,126,35,216,87,62,28,96,132,610,0.384,0.332,0.802,26.7,10.5,3.7,1.5,Sep 1 1999,Norristown
177,Jeremy Richardson\richaje01,3,2007,2009,45,245,33,99,15,39,5,8,3,25,5,4,0,10,21,86,0.333,0.385,0.625,5.4,1.9,0.6,0.1,Feb 11 1984,Allentown
178,Pooh Richardson\richapo01,10,1990,1999,639,19399,3046,6867,358,1087,633,971,435,1807,4180,817,111,1165,1129,7083,0.444,0.329,0.652,30.4,11.1,2.8,6.5,May 14 1966,Philadelphia
179,John Richter\richtjo01,1,1960,1960,66,808,113,332,,,59,117,,312,27,,,,158,285,0.34,,0.504,12.2,4.3,4.7,0.4,Mar 12 1937,Philadelphia
180,Dick Ricketts\rickedi01,3,1956,1958,212,5677,749,2285,,,476,688,,1337,447,,,,871,1974,0.328,,0.692,26.8,9.3,6.3,2.1,Dec 4 1933,Pottstown
181,Wilbert Robinson\robinwi01,1,1974,1974,45,956,166,402,0,6,57,67,28,79,132,51,9,92,124,389,0.413,0,0.851,21.2,8.6,1.8,2.9,Dec 25 1949,Uniontown
182,Guy Rodgers*\rodgegu01,12,1959,1970,892,28663,4125,10908,,,2165,3003,,3791,6917,,,,2630,10415,0.378,,0.721,32.1,11.7,4.3,7.8,Sep 1 1935,Philadelphia
183,Malik Rose\rosema01,13,1997,2009,813,13404,1792,4104,14,79,1405,1892,1166,3371,684,487,293,1059,1896,5003,0.437,0.177,0.743,16.5,6.2,4.1,0.8,Nov 23 1974,Philadelphia
184,Petey Rosenberg\rosenpe01,1,1947,1947,51,,60,287,,,30,49,,,27,,,,64,150,0.209,,0.612,,2.9,,0.5,Apr 7 1918,Philadelphia
185,Ron Rowan\rowanro01,1,1987,1987,7,16,4,9,1,1,3,4,1,1,1,4,0,3,1,12,0.444,1,0.75,2.3,1.7,0.1,0.1,Apr 23 1962,New Brighton
186,Jerry Rullo\rulloje01,4,1947,1950,95,,108,370,,,55,93,,,70,,,,135,271,0.292,,0.591,,2.9,,0.7,Jun 23 1923,Philadelphia
187,Ed Sadowski\sadowed01,4,1947,1950,229,,1276,3605,,,1027,1473,,,416,,,,893,3579,0.354,,0.697,,15.6,,1.8,Jul 11 1917,Johnstown
188,John Salmons\salmojo01,13,2003,2015,895,23672,3007,6979,726,1986,1552,1942,435,2603,2183,756,239,1185,1667,8292,0.431,0.366,0.799,26.4,9.3,2.9,2.4,Dec 12 1979,Philadelphia
189,Bob Schafer\schafbo01,2,1956,1957,65,745,100,336,,,73,94,,82,68,,,,91,273,0.298,,0.777,11.5,4.2,1.3,1,Mar 29 1933,Philadelphia
190,Ray Scott\scottra01,11,1962,1972,811,23709,4489,10967,3,5,2648,3643,234,7979,1781,,,192,2305,11629,0.409,0.6,0.727,29.2,14.3,9.8,2.2,Jul 12 1938,Philadelphia
191,George Senesky\senesge01,8,1947,1954,482,5032,1279,4087,,,897,1277,,878,1553,,,,982,3455,0.313,,0.702,27.3,7.2,3.5,3.2,Apr 4 1922,Mahanoy City
192,Mustafa Shakur\shakumu01,2,2011,2014,25,170,21,62,1,11,9,17,7,22,29,5,3,20,17,52,0.339,0.091,0.529,6.8,2.1,0.9,1.2,Aug 18 1984,Philadelphia
193,Lionel Simmons\simmoli01,7,1991,1997,454,13472,2242,5179,43,141,1306,1694,798,2833,1498,514,361,982,1106,5833,0.433,0.305,0.771,29.7,12.8,6.2,3.3,Nov 14 1968,Philadelphia
194,Sean Singletary\singlse01,1,2009,2009,37,303,31,85,10,25,18,21,10,35,29,11,0,23,45,90,0.365,0.4,0.857,8.2,2.4,0.9,0.8,Sep 6 1985,Philadelphia
195,Steven Smith\smithst03,1,2007,2007,8,28,2,8,0,0,1,2,1,6,0,1,0,2,4,5,0.25,,0.5,3.5,0.6,0.8,0,Apr 12 1983,Philadelphia
196,Mike Sojourner\sojoumi01,3,1975,1977,191,4282,721,1502,,,216,322,371,1237,172,88,106,,457,1658,0.48,,0.671,22.4,8.7,6.5,0.9,Oct 16 1953,Philadelphia
197,Willie Sojourner\sojouwi01,4,1972,1975,309,4714,778,1601,1,6,311,455,510,1488,227,40,152,314,804,1868,0.486,0.167,0.684,15.3,6,4.8,0.7,Sep 10 1948,Philadelphia
198,Willie Somerset\somerwi01,3,1966,1969,143,5550,1104,2595,69,246,852,1054,141,652,514,,,379,493,3129,0.425,0.28,0.808,38.8,21.9,4.6,3.6,Mar 17 1942,Sharon
199,Art Spector\spectar01,4,1947,1950,169,,322,1149,,,208,362,,,143,,,,351,852,0.28,,0.575,,5,,0.8,Oct 17 1920,Philadelphia
200,Erv Staggs\stagger01,1,1970,1970,53,1058,189,474,2,7,73,114,35,122,76,,,113,155,453,0.399,0.286,0.64,20,8.5,2.3,1.4,Sep 1 1948,Philadelphia
201,Keith Starr\starrke01,1,1977,1977,17,65,6,24,,,2,2,6,10,6,1,0,,11,14,0.25,,1,3.8,0.8,0.6,0.4,Mar 14 1954,Sewickley
202,Larry Stewart\stewala01,5,1992,1997,270,5415,765,1503,9,44,466,619,444,1077,338,147,106,346,580,2005,0.509,0.205,0.753,20.1,7.4,4,1.3,Sep 21 1968,Philadelphia
203,Maurice Stokes*\stokema01,3,1956,1958,202,7544,1251,3567,,,813,1165,,3492,1062,,,,789,3315,0.351,,0.698,37.3,16.4,17.3,5.3,Jun 17 1933,Pittsburgh
204,Bob Sura\surabo01,10,1996,2005,657,15597,1918,4628,423,1303,1395,2024,586,2240,2474,641,142,1231,1477,5654,0.414,0.325,0.689,23.7,8.6,3.4,3.8,Mar 25 1973,Wilkes-Barre
205,George Sutor\sutorge01,3,1968,1970,79,1038,151,443,0,1,78,131,198,404,30,,,71,203,380,0.341,0,0.595,13.1,4.8,5.1,0.4,Sep 14 1943,Philadelphia
206,Walt Szczerbiak\szczewa01,1,1972,1972,53,598,149,237,0,2,35,53,82,150,41,,,50,100,333,0.629,0,0.66,11.3,6.3,2.8,0.8,Aug 21 1949,Pittsburgh
207,Dave Twardzik\twardda01,8,1973,1980,536,13241,1654,3136,13,53,1656,2018,421,1286,1823,650,46,1015,1468,4977,0.527,0.245,0.821,24.7,9.3,2.4,3.4,Sep 20 1950,Hershey
208,Jack Twyman*\twymaja01,11,1956,1966,823,26147,6237,13873,,,3366,4325,,5424,1861,,,,2782,15840,0.45,,0.778,31.8,19.2,6.6,2.3,May 11 1934,Pittsburgh
209,Hal Uplinger\uplinha01,1,1954,1954,23,268,33,94,,,20,22,,31,26,,,,42,86,0.351,,0.909,11.7,3.7,1.3,1.1,Sep 30 1929,New Kensington
210,Stephen Vacendak\vacenst01,3,1968,1970,83,1835,316,810,2,10,190,252,95,238,194,,,158,194,824,0.39,0.2,0.754,22.1,9.9,2.9,2.3,Aug 15 1944,Scranton
211,Whitey Von Nieda\vonniwh01,1,1950,1950,59,,120,336,,,73,115,,,143,,,,127,313,0.357,,0.635,,5.3,,2.4,Jun 19 1922,Ephrata
212,Dion Waiters\waitedi01,8,2013,2020,412,11670,2075,5037,568,1630,704,1018,164,1095,1146,387,109,748,797,5422,0.412,0.348,0.692,28.3,13.2,2.7,2.8,Dec 10 1991,Philadelphia
213,Horace Walker\walkeho01,1,1962,1962,65,1331,149,439,,,140,193,,466,69,,,,194,438,0.339,,0.725,20.5,6.7,7.2,1.1,Apr 17 1937,Chester
214,Lonnie Walker\walkelo01,2,2019,2020,70,885,132,313,34,84,46,63,20,132,55,35,16,35,77,344,0.422,0.405,0.73,12.6,4.9,1.9,0.8,Dec 14 1998,Reading
215,Phil Walker\walkeph01,1,1978,1978,40,384,57,161,,,64,96,21,52,54,14,5,62,39,178,0.354,,0.667,9.6,4.5,1.3,1.4,Mar 20 1956,Philadelphia
216,Wally Walker\walkewa01,8,1977,1984,565,10168,1720,3685,3,15,525,817,638,1759,844,216,111,598,1109,3968,0.467,0.2,0.643,18,7,3.1,1.5,Jul 18 1954,Millersville
217,Rasheed Wallace\wallara01,16,1996,2013,1109,36243,6320,13529,1086,3228,2280,3162,1578,7404,1994,1090,1460,1693,3259,16006,0.467,0.336,0.721,32.7,14.4,6.7,1.8,Sep 17 1974,Philadelphia
218,Red Wallace\wallare01,1,1947,1947,61,,225,809,,,106,196,,,58,,,,167,556,0.278,,0.541,,9.1,,1,Jul 12 1918,Simpson
219,Matt Walsh\walshma01,1,2006,2006,2,3,1,1,0,0,0,2,0,0,0,0,0,1,0,2,1,,0,1.5,1,0,0,Dec 2 1982,Holland
220,Brad Wanamaker\wanambr01,2,2019,2020,99,1558,186,423,49,129,132,144,22,165,214,64,14,89,154,553,0.44,0.38,0.917,15.7,5.6,1.7,2.2,Jul 25 1989,Philadelphia
221,Hakim Warrick\warriha01,8,2006,2013,526,10624,1776,3627,21,110,1374,1892,692,2117,400,218,154,624,969,4947,0.49,0.191,0.726,20.2,9.4,4,0.8,Jul 8 1982,Philadelphia
222,Jim Washington\washiji01,11,1966,1976,774,22668,3253,7238,,,1662,2358,318,6637,1105,83,100,,2280,8168,0.449,,0.705,29.3,10.6,8.6,1.4,Jul 1 1943,Philadelphia
223,Trooper Washington\washitr01,6,1968,1973,426,13235,1885,3546,6,18,723,1176,1631,4271,1027,,,1056,1430,4499,0.532,0.333,0.615,31.1,10.6,10,2.4,Apr 21 1944,Philadelphia
224,Maalik Wayns\waynsma01,2,2013,2014,29,211,27,90,7,31,17,19,1,9,29,8,0,15,30,78,0.3,0.226,0.895,7.3,2.7,0.3,1,May 2 1991,Philadelphia
225,Brant Weidner\weidnbr01,1,1984,1984,8,38,2,9,0,0,4,4,4,11,0,0,2,2,5,8,0.222,,1,4.8,1,1.4,0,Oct 28 1960,Orefield
226,Bob Weiss\weissbo01,12,1966,1977,783,17277,2288,5346,,,1413,1706,81,1398,2931,287,52,,1576,5989,0.428,,0.828,22.1,7.6,1.8,3.7,May 7 1942,Easton
227,Doug West\westdo01,12,1990,2001,676,16649,2631,5473,37,194,1178,1470,532,1670,1292,459,189,823,1862,6477,0.481,0.191,0.801,24.6,9.6,2.5,1.9,May 27 1967,Altoona
228,Rodney White\whitero02,4,2002,2005,218,3354,617,1455,91,290,215,287,113,485,237,118,65,285,309,1540,0.424,0.314,0.749,15.4,7.1,2.2,1.1,Jun 28 1980,Philadelphia
229,Alvin Williams\willial02,9,1998,2007,460,12610,1664,3950,208,664,625,822,252,1140,1877,549,109,623,897,4161,0.421,0.313,0.76,27.4,9,2.5,4.1,Aug 6 1974,Philadelphia
230,Earl Williams\williea01,4,1975,1979,146,1882,290,671,,,84,177,301,814,126,62,62,20,270,664,0.432,,0.475,12.9,4.5,5.6,0.9,Mar 24 1951,Levittown
231,Hank Williams\williha01,1,1975,1975,39,454,71,163,3,22,18,23,31,89,25,14,4,32,73,163,0.436,0.136,0.783,11.6,4.2,2.3,0.6,Apr 28 1952,Norristown
232,Isaiah Wilson\wilsois01,2,1972,1973,78,708,131,336,3,8,92,120,18,86,113,,,41,78,357,0.39,0.375,0.767,9.1,4.6,1.1,1.4,May 31 1948,Philadelphia
233,Luke Witte\wittelu01,3,1974,1976,118,1098,149,371,,,74,108,127,357,60,13,45,,147,372,0.402,,0.685,9.3,3.2,3,0.5,Oct 19 1950,Philadelphia
234,Randy Woods\woodsra01,4,1993,1996,151,1093,115,338,57,187,69,101,32,93,257,85,4,110,166,356,0.34,0.305,0.683,7.2,2.4,0.6,1.7,Sep 23 1970,Philadelphia
235,Dennis Wuycik\wuycide01,3,1973,1975,157,1684,273,593,1,7,137,204,137,323,128,22,5,181,293,684,0.46,0.143,0.672,10.7,4.4,2.1,0.8,Mar 29 1950,Ambridge
236,Harry Zeller\zelleha01,1,1947,1947,48,,120,382,,,122,177,,,31,,,,177,362,0.314,,0.689,,7.5,,0.6,Jul 10 1919,New Kensington
237,Matt Zunic\zunicma01,1,1949,1949,56,,98,323,,,77,109,,,50,,,,182,273,0.303,,0.706,,4.9,,0.9,Dec 19 1919,Renton
