,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Birth,Birth
Rk,Player,Yrs,From,To,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,Date,City
362,Jeremy Tyler\tylerje01,3,2012,2014,104,1034,157,349,0,1,59,106,98,269,25,23,42,68,164,373,0.45,0,0.557,9.9,3.6,2.6,0.2,Jun 21 1991,San Diego
363,Jan van Breda Kolff\vanbrja01,9,1975,1983,598,13772,1310,2953,11,39,1065,1297,765,2572,1178,476,468,772,1553,3696,0.444,0.282,0.821,23,6.2,4.3,2,Dec 16 1951,Palos Verdes
364,Keith Van Horn\vanhoke01,9,1998,2006,575,18150,3396,7659,597,1655,1817,2177,1122,3909,900,472,295,1262,1736,9206,0.443,0.361,0.835,31.6,16,6.8,1.6,Oct 23 1975,Fullerton
365,Nick Vanos\vanosni01,2,1986,1987,68,842,88,230,0,2,46,82,88,240,59,21,28,68,128,222,0.383,0,0.561,12.4,3.3,3.5,0.9,Apr 13 1963,San Mateo
366,Jacque Vaughn\vaughja01,12,1998,2009,776,12658,1300,3028,95,270,768,986,148,1028,1919,403,15,792,1267,3463,0.429,0.352,0.779,16.3,4.5,1.3,2.5,Feb 11 1975,Los Angeles
367,Pete Verhoeven\verhope01,6,1982,1987,282,3220,432,856,1,4,135,196,272,641,152,128,67,166,622,1000,0.505,0.25,0.689,11.4,3.5,2.3,0.5,Feb 15 1959,Hanford
368,Gabe Vincent\vincega01,1,2020,2020,6,42,4,19,4,16,0,0,0,3,3,1,0,0,2,12,0.211,0.25,,7,2,0.5,0.5,Jun 14 1996,Modesto
369,Brett Vroman\vromabr01,1,1981,1981,11,93,10,27,0,1,14,19,7,25,9,5,5,9,26,34,0.37,0,0.737,8.5,3.1,2.3,0.8,Dec 25 1955,Hollywood
370,Jackson Vroman\vromaja01,2,2005,2006,87,1111,108,265,0,3,69,119,97,261,51,37,30,85,183,285,0.408,0,0.58,12.8,3.3,3,0.6,Jun 6 1981,Laguna
371,Mark Wade\wadema01,2,1988,1990,12,126,3,20,0,2,2,4,3,15,36,7,1,13,13,8,0.15,0,0.5,10.5,0.7,1.3,3,Oct 15 1965,Torrance
372,Tyrone Wallace\wallaty01,3,2018,2020,106,1639,216,508,15,74,102,152,44,228,126,55,21,92,185,549,0.425,0.203,0.671,15.5,5.2,2.2,1.2,Jun 10 1994,Bakersfield
373,Jim Walsh\walshji01,1,1958,1958,10,72,5,27,,,10,17,,15,8,,,,9,20,0.185,,0.588,7.2,2,1.5,0.8,Aug 29 1930,San Francisco
374,Bill Walton*\waltobi01,10,1975,1987,468,13250,2552,4900,0,4,1111,1683,1103,4923,1590,380,1034,865,1298,6215,0.521,0,0.66,28.3,13.3,10.5,3.4,Nov 5 1952,La Mesa
375,Luke Walton\waltolu01,10,2004,2013,564,9685,1050,2449,182,558,367,513,481,1588,1317,313,102,597,810,2649,0.429,0.326,0.715,17.2,4.7,2.8,2.3,Mar 28 1980,San Diego
376,Casper Ware\wareca01,1,2014,2014,9,116,18,42,7,21,5,6,0,9,10,8,0,5,11,48,0.429,0.333,0.833,12.9,5.3,1,1.1,Jan 17 1990,Cerritos
377,David Wear\wearda01,1,2015,2015,2,7,0,2,0,1,0,0,2,2,1,0,0,0,1,0,0,0,,3.5,0,1,0.5,Sep 21 1990,Long Beach
378,Travis Wear\weartr01,2,2015,2018,68,900,109,281,28,77,28,34,31,144,47,19,16,41,85,274,0.388,0.364,0.824,13.2,4,2.1,0.7,Sep 21 1990,Long Beach
379,Thomas Welsh\welshth01,1,2019,2019,11,36,7,13,3,7,1,2,0,4,5,0,0,1,3,18,0.538,0.429,0.5,3.3,1.6,0.4,0.5,Feb 3 1996,Torrance
380,Russell Westbrook\westbru01,12,2009,2020,874,30235,7194,16452,973,3196,4954,6192,1465,6186,7267,1530,267,3562,2248,20315,0.437,0.304,0.8,34.6,23.2,7.1,8.3,Nov 12 1988,Long Beach
381,Paul Westphal*\westppa01,12,1973,1984,823,20947,5079,10084,55,200,2596,3166,393,1580,3591,1022,262,1117,1705,12809,0.504,0.275,0.82,25.5,15.6,1.9,4.4,Nov 30 1950,Torrance
382,Eric White\whiteer01,2,1988,1989,55,788,128,244,1,1,79,99,65,132,26,17,4,47,72,336,0.525,1,0.798,14.3,6.1,2.4,0.5,Dec 30 1965,San Francisco
383,Sidney Wicks\wickssi01,10,1972,1981,760,25762,5046,11002,0,2,2711,3955,1539,6620,2437,592,431,667,2524,12803,0.459,0,0.685,33.9,16.8,8.7,3.2,Sep 19 1949,Los Angeles
384,Michael Wiley\wileymi01,2,1981,1982,94,1284,279,497,0,7,134,189,89,246,63,48,22,99,165,692,0.561,0,0.709,13.7,7.4,2.6,0.7,Oct 16 1957,Long Beach
385,Jamaal Wilkes*\wilkeja01,12,1975,1986,828,27275,6226,12471,7,52,2185,2878,1627,5117,2050,1049,262,1211,2296,14644,0.499,0.135,0.759,32.9,17.7,6.2,2.5,May 2 1953,Berkeley
386,Derrick Williams\willide02,7,2012,2018,428,8864,1329,3064,251,838,900,1267,351,1693,293,199,108,399,532,3809,0.434,0.3,0.71,20.7,8.9,4,0.7,May 25 1991,Bellflower
387,Freeman Williams\willifr01,6,1979,1986,323,6606,1959,4198,127,384,693,841,256,510,516,247,18,568,533,4738,0.467,0.331,0.824,20.5,14.7,1.6,1.6,May 15 1956,Los Angeles
388,Gene Williams\willige01,1,1970,1970,1,8,0,1,0,0,0,0,0,0,0,,,2,2,0,0,,,8,0,0,0,Apr 1 1947,San Francisco
389,Guy Williams\willigu02,2,1985,1986,26,144,31,68,1,4,5,11,15,33,9,6,4,8,24,68,0.456,0.25,0.455,5.5,2.6,1.3,0.3,Jul 1 1960,Los Angeles
390,John Williams\willijo02,8,1987,1995,435,10952,1769,3921,65,289,803,1140,632,2201,1262,566,184,684,1020,4406,0.451,0.225,0.704,25.2,10.1,5.1,2.9,Oct 26 1966,Los Angeles
391,Marcus Williams\willima03,4,2007,2010,203,3095,427,1107,126,392,148,193,56,361,574,87,7,295,197,1128,0.386,0.321,0.767,15.2,5.6,1.8,2.8,Dec 3 1985,Los Angeles
392,Pete Williams\willipe01,2,1986,1987,58,583,68,113,0,0,17,40,47,147,15,19,23,20,69,153,0.602,,0.425,10.1,2.6,2.5,0.3,Mar 10 1965,Harbor City
393,Sam Williams\willisa02,4,1982,1985,257,4528,668,1335,0,3,292,447,403,1146,156,210,297,308,701,1628,0.5,0,0.653,17.6,6.3,4.5,0.6,Mar 7 1959,Los Angeles
394,Scott Williams\willisc01,15,1991,2005,746,12220,1589,3402,5,45,642,890,1281,3506,431,393,421,545,1916,3825,0.467,0.111,0.721,16.4,5.1,4.7,0.6,Mar 21 1968,Hacienda Heights
395,Kevin Willis\willike02,21,1985,2007,1424,38362,7095,14572,40,190,3023,4238,4132,11901,1328,958,750,2520,4172,17253,0.487,0.211,0.713,26.9,12.1,8.4,0.9,Sep 6 1962,Los Angeles
396,D.J. Wilson\wilsodj01,3,2018,2020,101,1233,153,368,62,187,33,58,57,300,77,23,26,51,118,401,0.416,0.332,0.569,12.2,4,3,0.8,Feb 19 1996,Mount Shasta
397,Trevor Wilson\wilsotr01,4,1991,1996,103,1609,236,518,0,4,119,210,153,353,99,50,14,117,157,591,0.456,0,0.567,15.6,5.7,3.4,1,Mar 16 1968,Los Angeles
398,Willie Wise\wisewi01,9,1970,1978,552,18438,3715,7813,21,96,2276,3143,1458,4578,1594,257,77,1255,1788,9727,0.475,0.219,0.724,33.4,17.6,8.3,2.9,Mar 3 1947,San Francisco
399,Jeff Withey\witheje01,5,2014,2018,206,2072,249,474,2,14,166,232,181,518,64,56,156,76,229,666,0.525,0.143,0.716,10.1,3.2,2.5,0.3,Mar 7 1990,San Diego
400,Christian Wood\woodch01,4,2016,2020,113,1828,383,701,67,182,245,334,148,540,73,49,77,110,137,1078,0.546,0.368,0.734,16.2,9.5,4.8,0.6,Sep 27 1995,Long Beach
401,Antoine Wright\wrighan01,6,2006,2011,297,5714,617,1499,155,510,225,334,157,681,295,139,72,227,598,1614,0.412,0.304,0.674,19.2,5.4,2.3,1,Feb 6 1984,West Covina
402,Brad Wright\wrighbr01,2,1987,1988,16,145,21,51,0,1,12,28,25,54,1,3,6,15,23,54,0.412,0,0.429,9.1,3.4,3.4,0.1,Mar 26 1962,Hollywood
403,Delon Wright\wrighde01,5,2016,2020,263,5219,707,1567,166,481,355,447,203,808,756,271,98,264,305,1935,0.451,0.345,0.794,19.8,7.4,3.1,2.9,Apr 26 1992,Los Angeles
404,Dorell Wright\wrighdo01,11,2005,2015,549,12280,1657,3908,617,1691,666,826,375,2093,850,418,271,475,790,4597,0.424,0.365,0.806,22.4,8.4,3.8,1.5,Dec 2 1985,Los Angeles
405,Howard Wright\wrighho02,2,1991,1993,19,174,23,52,0,1,16,26,13,47,3,4,5,11,28,62,0.442,0,0.615,9.2,3.3,2.5,0.2,Dec 20 1967,San Diego
406,George Yardley*\yardlge01,7,1954,1960,472,15767,3193,7572,,,2677,3434,,4220,815,,,,1426,9063,0.422,,0.78,33.4,19.2,8.9,1.7,Nov 3 1928,Hollywood
407,Nick Young\youngni01,12,2008,2019,720,16419,2894,6920,1039,2764,1367,1636,260,1427,687,394,135,711,1316,8194,0.418,0.376,0.836,22.8,11.4,2,1,Jun 1 1985,Los Angeles
408,Tim Young\youngti01,1,2000,2000,25,137,13,39,0,0,28,36,13,35,5,2,1,9,18,54,0.333,,0.778,5.5,2.2,1.4,0.2,Feb 6 1976,Santa Cruz
409,Tyler Zeller\zellety01,7,2013,2019,412,7250,1160,2280,10,35,541,708,634,1816,367,104,241,348,897,2871,0.509,0.286,0.764,17.6,7,4.4,0.9,Jan 17 1990,Visalia
